username,location,following,followers,totaltweets,tweetcreatedts,hashtags,query,text,retweet,party,targeted
laylaklioual,,195,116,1790,2020-10-07 22:58:35,[],@DenkNL,Waar blijft de verontwaardiging van @DenkNL @F_azarkan @tunahankuzu ?? https://t.co/ufroGC1Glx,True,DENK,False
Jourtje1,,219,48,3452,2020-10-07 22:01:40,[],@DenkNL,"@leenvandijke Armenië moet niks. @DenkNL moet eens ophouden hier het turkse parlement te vertegenwoordigen. Je bent hier in Nederland, gedraag je dan ook zo @DenkNL .",False,DENK,False
VanRossum18,,25,6,2415,2020-10-07 21:54:23,[],@DenkNL,"@F_azarkan @DenkNL Ik vind zijn redenatie en zijn bezorgdheid over ons wel goed, maar gelukkig dat hij niet over het arme gemanipuleerde  Nederlandse volk regeert.",False,DENK,False
Ruvaniek,,128,19,1286,2020-10-07 21:52:40,"[{'text': 'COVID19NL', 'indices': [177, 187]}, {'text': 'COVIDー19', 'indices': [188, 197]}, {'text': 'corona', 'indices': [198, 205]}, {'text': 'coronawet', 'indices': [206, 216]}, {'text': 'coronadebat', 'indices': [219, 231]}, {'text': 'coronavirus', 'indices': [232, 244]}, {'text': 'WhyAreTheyDoingThis', 'indices': [245, 265]}]",@DenkNL,@VVD @fvdemocratie @geertwilderspvv @cdavandaag @D66 @christenunie @groenlinks @PvdA @DenkNL @HenkKrol @WybrenvanHaga @MarijnissenL Zo kan het dus ook:https://t.co/ia9BU4EcYW#COVID19NL #COVIDー19 #corona #coronawet ? #coronadebat #coronavirus #WhyAreTheyDoingThis,False,DENK,False
NoudHeijna,Nederland,843,275,13439,2020-10-07 21:17:40,[],@DenkNL,@MinPres @vvd @cdavandaag @christenunie @PvdA @D66 @SPnl @groenlinks @PartijvdDieren @DenkNL Gaan we ACTIE ondernemen???? Of wachten we af tot na de verkiezingen??? https://t.co/jOgWBmbN6g,False,DENK,False
Cypress_NL,The Netherlands,117,273,8734,2020-10-07 21:08:22,[],@DenkNL,Boek. @DeGroenen @PartijvdDieren @VoltBelgium @groenlinks @vandeRegio @SPnl @DenkNL @D66Int @50pluspartij @VoltNederland @cdavandaag @PvdA. https://t.co/ME7OtfA5r6,False,DENK,False
Djanazah,,281,115,10917,2020-10-07 20:46:49,[],@DenkNL,Waar blijft de verontwaardiging van @DenkNL @F_azarkan @tunahankuzu ?? https://t.co/ufroGC1Glx,False,DENK,False
eagleey22627291,,286,276,11460,2020-10-07 20:10:22,[],@DenkNL,@hugodejonge @jankluytmans @AmphiaZKHuis Stemmen vóór de SPOEDWET is een stem TÉGEN het volk. Bedenk dat het vóór stemmen u straks een plaats in een penetiaire inrichting opleverd. Trials are coming worldwide:https://t.co/Krrl2axEeo@vvd @groenlinks @PvdA @cdavandaag @D66 @DenkNL@jesseklaver @RobJetten,True,DENK,False
Omakoe2,,3172,2487,46175,2020-10-07 19:18:24,[],@DenkNL,@hugodejonge @jankluytmans @AmphiaZKHuis Stemmen vóór de SPOEDWET is een stem TÉGEN het volk. Bedenk dat het vóór stemmen u straks een plaats in een penetiaire inrichting opleverd. Trials are coming worldwide:https://t.co/Krrl2axEeo@vvd @groenlinks @PvdA @cdavandaag @D66 @DenkNL@jesseklaver @RobJetten,True,DENK,False
Lioneljaar,Twitterpark ,173,586,51516,2020-10-07 19:15:04,[],@DenkNL,Behalve @DenkNL en @groenlinks houdt iedereen vast aan deze vorm van institutionele islamofobie https://t.co/q9EUL9uqDP,True,DENK,False
Twiidhar,#Somali fan of #Istanbul,728,182,8649,2020-10-07 18:38:02,[],@DenkNL,Behalve @DenkNL en @groenlinks houdt iedereen vast aan deze vorm van institutionele islamofobie https://t.co/q9EUL9uqDP,True,DENK,False
alex_grunn,Online,697,863,3429,2020-10-07 18:28:14,[],@DenkNL,@VVD @geertwilderspvv @cdavandaag @D66 @groenlinks @SPnl @PvdA @christenunie @PartijvdDieren @50pluspartij @SGPnieuws @DenkNL @Partijvoordetoe @FemkeMerel @WybrenvanHaga @fvdemocratie #StopdezeCoronaKolder#StopDeSpoedwet #GooiHetLandOpen#StopMaatregelenKijk ..Dit...👇👇👇 https://t.co/EARNw7re51,True,DENK,False
ElisabethMusq,The Netherlands,1363,429,5970,2020-10-07 18:14:28,[],@DenkNL,@VVD @geertwilderspvv @cdavandaag @D66 @groenlinks @SPnl @PvdA @christenunie @PartijvdDieren @50pluspartij @SGPnieuws @DenkNL @Partijvoordetoe @FemkeMerel @WybrenvanHaga @fvdemocratie #StopdezeCoronaKolder#StopDeSpoedwet #GooiHetLandOpen#StopMaatregelenKijk ..Dit...👇👇👇 https://t.co/EARNw7re51,True,DENK,False
MiekeHoogvliet,,3059,1633,31134,2020-10-07 17:23:14,[],@DenkNL,@hugodejonge @jankluytmans @AmphiaZKHuis Stemmen vóór de SPOEDWET is een stem TÉGEN het volk. Bedenk dat het vóór stemmen u straks een plaats in een penetiaire inrichting opleverd. Trials are coming worldwide:https://t.co/Krrl2axEeo@vvd @groenlinks @PvdA @cdavandaag @D66 @DenkNL@jesseklaver @RobJetten,True,DENK,False
bert5611,,149,105,14047,2020-10-07 17:19:21,[],@DenkNL,Behalve @DenkNL en @groenlinks houdt iedereen vast aan deze vorm van institutionele islamofobie https://t.co/q9EUL9uqDP,True,DENK,False
beingonbeing,,3122,2056,93522,2020-10-07 17:17:32,[],@DenkNL,@hugodejonge @jankluytmans @AmphiaZKHuis Stemmen vóór de SPOEDWET is een stem TÉGEN het volk. Bedenk dat het vóór stemmen u straks een plaats in een penetiaire inrichting opleverd. Trials are coming worldwide:https://t.co/Krrl2axEeo@vvd @groenlinks @PvdA @cdavandaag @D66 @DenkNL@jesseklaver @RobJetten,True,DENK,False
tvtwiet,,90,60,6166,2020-10-07 17:10:35,[],@DenkNL,@hugodejonge @jankluytmans @AmphiaZKHuis Stemmen vóór de SPOEDWET is een stem TÉGEN het volk. Bedenk dat het vóór stemmen u straks een plaats in een penetiaire inrichting opleverd. Trials are coming worldwide:https://t.co/Krrl2axEeo@vvd @groenlinks @PvdA @cdavandaag @D66 @DenkNL@jesseklaver @RobJetten,True,DENK,False
Rising_Seraphim,,173,375,9548,2020-10-07 16:47:34,[],@DenkNL,"@IkNet @WybrenvanHaga Een NEVENSCHADE DASHBOARD past naadloos in een verbetering van de communicatie voor meer draagvlak, waar meerdere partijen voor gepleit hebben vandaag. @WybrenvanHaga @DenkNL @PvdA @D66 @geertwilderspvv @groenlinks",True,DENK,False
Samelka1,,465,52,2016,2020-10-07 16:14:48,[],@DenkNL,Behalve @DenkNL en @groenlinks houdt iedereen vast aan deze vorm van institutionele islamofobie https://t.co/q9EUL9uqDP,True,DENK,False
dwarsdenker314,,35,19,2679,2020-10-07 16:04:05,[],@DenkNL,@F_azarkan @DenkNL Wat een smerige connectie tussen mondkapje en burka. Mondkapje is noodmaatregel om volksgezondheid te beschermen. Burka heeft daar niets mee te maken. Dat is een middel om vrouwen te onderdrukken.,False,DENK,False
emptyboat55,,42,23,385,2020-10-07 15:46:25,[],@DenkNL,"@IkNet @WybrenvanHaga Een NEVENSCHADE DASHBOARD past naadloos in een verbetering van de communicatie voor meer draagvlak, waar meerdere partijen voor gepleit hebben vandaag. @WybrenvanHaga @DenkNL @PvdA @D66 @geertwilderspvv @groenlinks",True,DENK,False
MusLim70521779,,181,37,575,2020-10-07 15:32:47,[],@DenkNL,@Martijn5155 @DenkNL @groenlinks Want een boerka is nodig om moslim te zijn? Het is pure minachting van mannen en niet islamitische mensen.,False,DENK,False
MHollandiyah,,33,32,132,2020-10-07 15:22:38,[],@DenkNL,Behalve @DenkNL en @groenlinks houdt iedereen vast aan deze vorm van institutionele islamofobie https://t.co/q9EUL9uqDP,True,DENK,False
FrankSupergoed,,237,185,4227,2020-10-07 15:18:56,[],@DenkNL,"@IkNet @WybrenvanHaga Een NEVENSCHADE DASHBOARD past naadloos in een verbetering van de communicatie voor meer draagvlak, waar meerdere partijen voor gepleit hebben vandaag. @WybrenvanHaga @DenkNL @PvdA @D66 @geertwilderspvv @groenlinks",False,DENK,False
de_harma,,176,140,16969,2020-10-07 14:56:50,"[{'text': 'EU', 'indices': [33, 36]}]",@DenkNL,1/2 Hoe Nederland een #EU wingewest werd en de buitenlandpolitiek overdeed aan Brussel. @VVD @cdavandaag @D66 @christenunie @PvdA @groenlinks @50pluspartij @DenkNL geven vetorecht weg. https://t.co/cft4rsXWfn,True,DENK,False
wendyweel,Heerhugowaard - Online,2278,2040,17554,2020-10-07 14:56:00,[],@DenkNL,"@IkNet Ik zag het ook. De andere twee dames hadden niets, hahahaha Buitenwegen en de naam van de andere dame ben ik kwijt. Er waren wel een paar goede sprekers, @WybrenvanHaga  @HenkKrol  @DenkNL @PvdDDenHaag oa. Wat vond jij ?",False,DENK,False
weedforum,In de tuin,768,712,19902,2020-10-07 14:12:51,[],@DenkNL,@VVD @geertwilderspvv @cdavandaag @D66 @groenlinks @SPnl @PvdA @christenunie @PartijvdDieren @50pluspartij @SGPnieuws @DenkNL @Partijvoordetoe @FemkeMerel @WybrenvanHaga @fvdemocratie #StopdezeCoronaKolder#StopDeSpoedwet #GooiHetLandOpen#StopMaatregelenKijk ..Dit...👇👇👇 https://t.co/EARNw7re51,True,DENK,False
oakentersagain,Worldwide,387,2041,62644,2020-10-07 14:10:47,[],@DenkNL,@VVD @geertwilderspvv @cdavandaag @D66 @groenlinks @SPnl @PvdA @christenunie @PartijvdDieren @50pluspartij @SGPnieuws @DenkNL @Partijvoordetoe @FemkeMerel @WybrenvanHaga @fvdemocratie #StopdezeCoronaKolder#StopDeSpoedwet #GooiHetLandOpen#StopMaatregelenKijk ..Dit...👇👇👇 https://t.co/EARNw7re51,True,DENK,False
Jasir1975,boxmeer,1036,134,4516,2020-10-07 13:52:40,[],@DenkNL,Behalve @DenkNL en @groenlinks houdt iedereen vast aan deze vorm van institutionele islamofobie https://t.co/q9EUL9uqDP,True,DENK,False
laylaklioual,,195,116,1790,2020-10-07 13:46:15,[],@DenkNL,Behalve @DenkNL en @groenlinks houdt iedereen vast aan deze vorm van institutionele islamofobie https://t.co/q9EUL9uqDP,True,DENK,False
Martijn5155,,6982,9192,93192,2020-10-07 13:42:00,[],@DenkNL,Behalve @DenkNL en @groenlinks houdt iedereen vast aan deze vorm van institutionele islamofobie https://t.co/q9EUL9uqDP,False,DENK,False
ajaxfriend,,416,734,26050,2020-10-07 13:38:41,"[{'text': 'StopdezeCoronaKolder', 'indices': [185, 206]}, {'text': 'StopDeSpoedwet', 'indices': [207, 222]}, {'text': 'GooiHetLandOpen', 'indices': [224, 240]}, {'text': 'StopMaatregelen', 'indices': [241, 257]}]",@DenkNL,@VVD @geertwilderspvv @cdavandaag @D66 @groenlinks @SPnl @PvdA @christenunie @PartijvdDieren @50pluspartij @SGPnieuws @DenkNL @Partijvoordetoe @FemkeMerel @WybrenvanHaga @fvdemocratie #StopdezeCoronaKolder#StopDeSpoedwet #GooiHetLandOpen#StopMaatregelenKijk ..Dit...👇👇👇 https://t.co/EARNw7re51,False,DENK,False
esther241101,,321,171,10594,2020-10-07 13:32:09,[],@DenkNL,@hugodejonge @jankluytmans @AmphiaZKHuis Stemmen vóór de SPOEDWET is een stem TÉGEN het volk. Bedenk dat het vóór stemmen u straks een plaats in een penetiaire inrichting opleverd. Trials are coming worldwide:https://t.co/Krrl2axEeo@vvd @groenlinks @PvdA @cdavandaag @D66 @DenkNL@jesseklaver @RobJetten,True,DENK,False
LadyMarLadyMar,,1024,529,3585,2020-10-07 13:04:41,[],@DenkNL,@hugodejonge @jankluytmans @AmphiaZKHuis Stemmen vóór de SPOEDWET is een stem TÉGEN het volk. Bedenk dat het vóór stemmen u straks een plaats in een penetiaire inrichting opleverd. Trials are coming worldwide:https://t.co/Krrl2axEeo@vvd @groenlinks @PvdA @cdavandaag @D66 @DenkNL@jesseklaver @RobJetten,True,DENK,False
ajaxfriend,,416,734,26050,2020-10-07 12:56:16,[],@DenkNL,@VVD @geertwilderspvv @cdavandaag @D66 @groenlinks @SPnl @PvdA @christenunie @PartijvdDieren @50pluspartij @SGPnieuws @DenkNL @Partijvoordetoe @FemkeMerel @WybrenvanHaga @fvdemocratie ER  IS  GÉÉN  CRISIS!#StopdezeCoronaKolder#StopDeSpoedwet #GooiHetLandOpen#StopMaatregelen https://t.co/Gi8qtn7PBk,True,DENK,False
Allkindsofever1,,1591,504,39636,2020-10-07 12:51:35,"[{'text': 'StopdezeCoronaKolder', 'indices': [207, 228]}, {'text': 'StopDeSpoedwet', 'indices': [229, 244]}, {'text': 'GooiHetLandOpen', 'indices': [246, 262]}, {'text': 'StopMaatregelen', 'indices': [263, 279]}]",@DenkNL,@VVD @geertwilderspvv @cdavandaag @D66 @groenlinks @SPnl @PvdA @christenunie @PartijvdDieren @50pluspartij @SGPnieuws @DenkNL @Partijvoordetoe @FemkeMerel @WybrenvanHaga @fvdemocratie ER  IS  GÉÉN  CRISIS!#StopdezeCoronaKolder#StopDeSpoedwet #GooiHetLandOpen#StopMaatregelen https://t.co/Gi8qtn7PBk,False,DENK,False
StrijderTurkse,Cyprus,19,20,1163,2020-10-07 12:42:34,[],@DenkNL,@FarrugiaNikola @DenkNL Geef het land terug,False,DENK,False
JeBeOut,,234,154,16303,2020-10-07 12:33:53,[],@DenkNL,@hugodejonge @jankluytmans @AmphiaZKHuis Stemmen vóór de SPOEDWET is een stem TÉGEN het volk. Bedenk dat het vóór stemmen u straks een plaats in een penetiaire inrichting opleverd. Trials are coming worldwide:https://t.co/Krrl2axEeo@vvd @groenlinks @PvdA @cdavandaag @D66 @DenkNL@jesseklaver @RobJetten,True,DENK,False
jokebronkhorst,,5312,5896,87168,2020-10-07 12:32:21,[],@DenkNL,@hugodejonge @jankluytmans @AmphiaZKHuis Stemmen vóór de SPOEDWET is een stem TÉGEN het volk. Bedenk dat het vóór stemmen u straks een plaats in een penetiaire inrichting opleverd. Trials are coming worldwide:https://t.co/Krrl2axEeo@vvd @groenlinks @PvdA @cdavandaag @D66 @DenkNL@jesseklaver @RobJetten,True,DENK,False
frankvdlinde,"Amsterdam, The Netherlands",3572,3818,32842,2020-10-07 12:29:46,[],@DenkNL,@HenkToor @PvdA @SPnl Behalve @DenkNL en @groenlinks dus..,False,DENK,False
Test137352311,,88,29,4179,2020-10-07 12:19:33,[],@DenkNL,@NOS Tijd voor een corrigerend links beleid. Voor de kleinere vrouw en man. @groenlinks @pvda @spnl @d66 @DenkNL @christenunie,False,DENK,False
Messentracker,,1342,784,13215,2020-10-07 12:19:27,[],@DenkNL,@hugodejonge @jankluytmans @AmphiaZKHuis Stemmen vóór de SPOEDWET is een stem TÉGEN het volk. Bedenk dat het vóór stemmen u straks een plaats in een penetiaire inrichting opleverd. Trials are coming worldwide:https://t.co/Krrl2axEeo@vvd @groenlinks @PvdA @cdavandaag @D66 @DenkNL@jesseklaver @RobJetten,True,DENK,False
Allkindsofever1,,1591,504,39636,2020-10-07 11:42:23,"[{'text': 'PCRtest', 'indices': [229, 237]}]",@DenkNL,"@VVD @geertwilderspvv @cdavandaag @D66 @groenlinks @SPnl @PvdA @christenunie @PartijvdDieren @50pluspartij @SGPnieuws @DenkNL @Partijvoordetoe @FemkeMerel STOP MET DEZE ONZIN Er ís géén corona meer, dat is géén killervirus, die #PCRtest deugt niet, mensen zijn gewoon verkouden! https://t.co/3dMCB60323",False,DENK,False
D_van_Aalst,NL,13803,20899,3662,2020-10-07 10:23:06,[],@DenkNL,@schuurbrand @TheEdgyVeggie1 @groenlinks @PvdA @VVD @D66 @D66_Europa @DenkNL Heb je al reacties gehad?,False,DENK,False
schuurbrand,Noord Holland,887,212,88950,2020-10-07 09:46:52,[],@DenkNL,@mehdi_karayusuf Lezen en kijken jullie mee? @groenlinks @PvdA @VVD @D66 @D66_Europa @DenkNL Graag ook jullie reactie!!!,False,DENK,False
Marsje9,,283,112,4331,2020-10-07 09:17:08,[],@DenkNL,@hugodejonge @jankluytmans @AmphiaZKHuis Stemmen vóór de SPOEDWET is een stem TÉGEN het volk. Bedenk dat het vóór stemmen u straks een plaats in een penetiaire inrichting opleverd. Trials are coming worldwide:https://t.co/Krrl2axEeo@vvd @groenlinks @PvdA @cdavandaag @D66 @DenkNL@jesseklaver @RobJetten,True,DENK,False
Martin6237,,40,12,166,2020-10-07 08:38:12,[],@DenkNL,@tunahankuzu @StephanvBaarle @thierrybaudet @DenkNL Stem verstandigStem @geertwilderspvv Stem voor veiligheidStem voor @geertwilderspvv Stem voor NederlandStem voor @geertwilderspvv,False,DENK,False
Martin6237,,40,12,166,2020-10-07 08:36:59,[],@DenkNL,@tunahankuzu @StephanvBaarle @thierrybaudet Gelukkig na 17 maart 2021 een No-Go omgeving voor @DenkNL .,False,DENK,False
Bezorgde_Brgr,,1595,392,10279,2020-10-07 08:36:25,[],@DenkNL,@hugodejonge @jankluytmans @AmphiaZKHuis Stemmen vóór de SPOEDWET is een stem TÉGEN het volk. Bedenk dat het vóór stemmen u straks een plaats in een penetiaire inrichting opleverd. Trials are coming worldwide:https://t.co/Krrl2axEeo@vvd @groenlinks @PvdA @cdavandaag @D66 @DenkNL@jesseklaver @RobJetten,True,DENK,False
myriam_der,Windroos,499,535,23570,2020-10-07 08:28:05,[],@DenkNL,@hugodejonge @jankluytmans @AmphiaZKHuis Stemmen vóór de SPOEDWET is een stem TÉGEN het volk. Bedenk dat het vóór stemmen u straks een plaats in een penetiaire inrichting opleverd. Trials are coming worldwide:https://t.co/Krrl2axEeo@vvd @groenlinks @PvdA @cdavandaag @D66 @DenkNL@jesseklaver @RobJetten,False,DENK,False
myriam_der,Windroos,499,535,23570,2020-10-07 08:05:28,[],@DenkNL,@MinPres Stemmen vóór de SPOEDWET is een stem TÉGEN het volk. Bedenk dat het vóór stemmen u straks een plaats in een penetiaire inrichting opleverd. Trials are coming worldwide:https://t.co/Krrl2axEeo@vvd @groenlinks @PvdA @cdavandaag @D66 @DenkNL@jesseklaver @RobJetten,False,DENK,False
SpacecourtPlant,,689,65,6322,2020-10-07 07:56:15,[],@DenkNL,@DNB_NL @PvdDApeldoorn @geertwilderspvv @VVD @D66 @groenlinks @cdavandaag @PvdA @cusgprotterdam @DenkNL@50pluspartij @VNGemeenten @Politieacademie @NobelPrize @RetailNews_NL @ThuisartsAlle Banken willen Genocide per SupercomputerGrote klanten hebben vrijheid Individu te⚰️ https://t.co/UNPfHZghAm,False,DENK,False
DVriezer,"Peering of a swamp, Seeing_ice",45,15,1459,2020-10-07 07:38:59,[],@DenkNL,@DenkNL Wij hebben al ruim 32 jaar te maken met hun straatterreur. Ga daar eens wat aan doen in plaats van een partij te bashen die de feiten benoemd. https://t.co/FkjRVlFowJ,True,DENK,False
myriam_der,Windroos,499,535,23570,2020-10-07 07:33:37,[],@DenkNL,@l_adriaans @groenlinks @PvdA @sgpbsv Stemmen vóór de SPOEDWET is een stem TÉGEN het volk. Bedenk dat het vóór stemmen u straks een plaats in een penetiaire inrichting opleverd. Trials are coming worldwide:https://t.co/Krrl2axEeo@vvd @groenlinks @PvdA @cdavandaag @D66 @DenkNL@jesseklaver @RobJetten,False,DENK,False
nappekIapper,"Amsterdam, Nederland",316,64,2178,2020-10-07 07:30:05,[],@DenkNL,"@djeppink Grappig, misschien samenwerken met @DenkNL ? Kuzu vindt dit namelijk ook!!",False,DENK,False
myriam_der,Windroos,499,535,23570,2020-10-07 07:27:39,[],@DenkNL,@hugodejonge Stemmen vóór de SPOEDWET is een stem TÉGEN het volk. Bedenk dat het vóór stemmen u straks een plaats in een penetiaire inrichting opleverd. Trials are coming worldwide:https://t.co/Krrl2axEeo@vvd @groenlinks @PvdA @cdavandaag @D66 @DenkNL@jesseklaver @RobJetten,False,DENK,False
pietka_t,"Zee / NL ,FI, FR ,RUS",243,163,5716,2020-10-07 07:24:23,[],@DenkNL,"@Gerard1945X @Antitotali @DenkNL Handel in drugs wat opmerkelijk , zelfde in Parijs met de Tunesiërs , daar hebben de Tunesiërs van een bepaalde stam de regie over de verdovende middelen , waarbij de Tunesiërs van een andere pluimage het voet werk doen , en dat is ook begonnen na de val van de Gaulle opmerkelijk",False,DENK,False
pietka_t,"Zee / NL ,FI, FR ,RUS",243,163,5716,2020-10-07 07:20:30,[],@DenkNL,@DenkNL Wij hebben al ruim 32 jaar te maken met hun straatterreur. Ga daar eens wat aan doen in plaats van een partij te bashen die de feiten benoemd. https://t.co/FkjRVlFowJ,True,DENK,False
AdriaanvnAlphen,,153,23,431,2020-10-07 06:47:53,[],@DenkNL,"@F_azarkan @fvdemocratie @thierrybaudet De kwaliteit is al zo ver te zoeken, dat een tijdelijke korting wel op zijn plaats is. Studenten zijn de melkkoe van het onderwijs. Maar wat stelt U dan voor ? Met opbouwende kritiek kom je verder dan alleen maar negativiteit. Waarom zou een student voor @DenkNL stemmen ?",False,DENK,False
Geintje2,,1516,1017,11744,2020-10-07 05:55:39,[],@DenkNL,Een stem voor de spoedwet is een stem tegen het volk.@D66 @SPnl @christenunie @SGPnieuws @SGPJ @PvdA @cdavandaag @VVD @50pluspartij @DenkNL https://t.co/ezd2WwIsiZ,True,DENK,False
elliedeb2,,127,157,4660,2020-10-07 01:11:02,[],@DenkNL,Een stem voor de spoedwet is een stem tegen het volk.@D66 @SPnl @christenunie @SGPnieuws @SGPJ @PvdA @cdavandaag @VVD @50pluspartij @DenkNL https://t.co/ezd2WwIsiZ,True,DENK,False
beautevilpeople,,655,601,24694,2020-10-07 01:06:06,"[{'text': 'hondenbelasting', 'indices': [61, 77]}]",@DenkNL,Binnenkort (december) in Den Haag - debat over #hondenbelasting@VVD @cdavandaag @SPnl @groenlinks @D66 @Cristenunie @50pluspartij @DenkNL @PartijvdDieren @PvdA @sgpbsv @HenkKrol @FemkeMerel @WybrenvanHaga @thierrybaudet @geertwilderspvv Burgerinitiatief Stop de hondenbelasting https://t.co/M3WQ5aDcXI,True,DENK,False
FarrugiaNikola,,755,614,3760,2020-10-07 00:44:27,"[{'text': 'Kuzu', 'indices': [3, 8]}]",@DenkNL,"En #Kuzu DURFT het gewoon te zeggen: Armenië is de boosdoener.Al sinds de oprichting van de Staat Turkije zijn Turken bezig Armeense, Griekse en Assyrische populaties uit te dunnen.@DenkNL is tegen polarisering en de dubbele maat? VERMELD HET HELE VERHAAL DAN!",False,DENK,False
manyavo,The Netherlands,1058,754,16202,2020-10-06 23:03:34,[],@DenkNL,Een stem voor de spoedwet is een stem tegen het volk.@D66 @SPnl @christenunie @SGPnieuws @SGPJ @PvdA @cdavandaag @VVD @50pluspartij @DenkNL https://t.co/ezd2WwIsiZ,False,DENK,False
schuurbrand,Noord Holland,887,212,88950,2020-10-06 22:58:58,[],@DenkNL,@TheEdgyVeggie1 Lezen en kijken jullie mee? @groenlinks @PvdA @VVD @D66 @D66_Europa @DenkNL Graag ook jullie reactie!!!,False,DENK,False
schuurbrand,Noord Holland,887,212,88950,2020-10-06 22:55:58,[],@DenkNL,@TheEdgyVeggie1 Lezen en kijken jullie mee? @groenlinks @PvdA @VVD @D66 @D66_Europa @DenkNL Graag ook jullie reactie!!!,False,DENK,False
Ghislaine_BW,"Noord-Brabant, Nederland",375,154,961,2020-10-06 21:56:23,"[{'text': 'integriteit', 'indices': [149, 161]}, {'text': 'stikstof', 'indices': [162, 171]}, {'text': 'rekentruc', 'indices': [172, 182]}]",@DenkNL,En dit laten alle partijen gewoon gebeuren? Hoe kun je dan nog recht in de spiegel kijken? Je zou voor minder t vertrouwen in de politiek verliezen. #integriteit #stikstof #rekentruc @cdavandaag @VVD @D66 @christenunie @groenlinks @PvdA @fvdemocratie @pvv @PartijvdDieren @DenkNL https://t.co/gw8izGcfvA,False,DENK,False
schuurbrand,Noord Holland,887,212,88950,2020-10-06 21:12:15,[],@DenkNL,@TheEdgyVeggie1 Lezen en kijken jullie mee? @groenlinks @PvdA @VVD @D66 @D66_Europa @DenkNL Graag ook jullie reactie!!!,False,DENK,False
LisanneHond,Nederland,843,1064,65344,2020-10-06 20:29:42,[],@DenkNL,@henktoepoer @SigridKaag @D66 @VVD @dijkhoff @cdavandaag @hugodejonge @PvdA @LodewijkA @groenlinks @jesseklaver Lezen en kijken jullie mee? @groenlinks @PvdA @VVD @D66 @D66_Europa @DenkNL Graag ook jullie reactie!!!,True,DENK,False
martha7800,drenthe,2801,1497,146858,2020-10-06 18:25:53,[],@DenkNL,Hier een zogenaamde zielige vluchteling die zo gewenst zijn door @freekjonge @claudiadebreij @SimoneWeimans @DenkNL @JoelVoordewind @gertjansegers @SigridKaag 👇 geef je mening https://t.co/MRUq5JKTln,True,DENK,False
SophietjeL,Arendelle,817,1205,74033,2020-10-06 17:37:03,"[{'text': 'EU', 'indices': [33, 36]}]",@DenkNL,1/2 Hoe Nederland een #EU wingewest werd en de buitenlandpolitiek overdeed aan Brussel. @VVD @cdavandaag @D66 @christenunie @PvdA @groenlinks @50pluspartij @DenkNL geven vetorecht weg. https://t.co/cft4rsXWfn,True,DENK,False
louisevangend,Nederland,363,456,21532,2020-10-06 15:49:12,"[{'text': 'Fazantstraat', 'indices': [73, 86]}]",@DenkNL,Ben benieuwd hoe de Commissie BWB denkt over de plannen om huizen  op de #Fazantstraat te slopen! ik begrijp dat dit morgen al wordt besproken.  @Rotterdam50plus @LeefbaarRdam @groenlinksrdam @SPRotterdam @NIDApartij @D66Rotterdam @VVDRotterdam @pvdarotterdam @DenkNL https://t.co/fTEEynpBGU https://t.co/jnpSyVNsx5,False,DENK,False
omineus_omni,,378,125,7023,2020-10-06 15:09:19,[],@DenkNL,@DenkNL @F_azarkan Geloofsovertuiging is geen argument in de Nederlandse politiek/wetgeving/samenleving. Hebben we honderden jaren voor gestreden. Doei.,False,DENK,False
jo_faber,"Stein, Nederland",393,481,6302,2020-10-06 14:48:34,[],@DenkNL,@bobtimmermans50 @DenkNL @telegraaf Dat mag van mij!,False,DENK,False
T54350877,,209,4,4502,2020-10-06 14:28:03,[],@DenkNL,"@dwarsdenker314 @raheelmsf @DenkNL @F_azarkan Bedoel je risico als in dat er een kans bestaat dat de gene die leent het geld niet terug kan betalen? Als dat het geval is, dan is het risico toch alleen maar groter als de gene meer moet terugbetalen dan hij/zij leent?",False,DENK,False
Jandevr61451729,,279,199,8705,2020-10-06 14:13:47,[],@DenkNL,"@DenkNL @F_azarkan Daarom is het in de zandbak waar ie vandaan komt zo,n zooitje.",False,DENK,False
dwarsdenker314,,35,19,2679,2020-10-06 14:13:21,[],@DenkNL,@F_azarkan @DenkNL Misschien kan je ook even commentaar geven op het door Turkey nu afmaken van de Armeensegenocide. Zo’n 100 jaar geleden niet helemaal perfect uitgevoerd. Ik lees graag jullie protesten tegen Turkeye. En ik stel voor dat we Armeense vluchtelingen in NL toelaten.,False,DENK,False
__mOJOm_,The Netherlands,207,129,4782,2020-10-06 14:13:19,[],@DenkNL,"@schuurbrand @TheEdgyVeggie1 @groenlinks @PvdA @VVD @D66 @D66_Europa @DenkNL Ik reageer wel voor DENK.. ""Allah heeft gelovigen (moslims) verboden om vriendschappelijk of intiem te zijn met ongelovigen in plaats van gelovigen – behalve wanneer ongelovigen boven hen staan (in gezag).",False,DENK,False
HeynJan,,1120,1225,78378,2020-10-06 14:04:48,[],@DenkNL,"@massimo94626342 @pvvfaber @AWJAvanHattem @DenkNL Dat is dus ook waarom wij, echte Nederlanders, ons paspoort en stemrecht WEL kwijtraken als we in het buitenland gaan leven en daar een paspoort aanvragen.Zolang ze hun Schurkse, Marukkaanse of weet ik welk paspoort en stemrecht behouden zullen het NOOIT Nederlanders worden.",False,DENK,False
